period,class_id,support,precision,recall,f1,delta_recall_from_ref,delta_f1_from_ref,is_collapsed,top_confusion_target,top_confusion_count,top_confusion_rate
M-2022-12,67,1191,0.1589519650655022,0.1528127623845508,0.1558219178082192,-0.2230654577559644,-0.2975679127002554,0,46,318,0.26700251889168763
M-2022-4,68,7271,0.7754048017867113,0.7639939485627837,0.7696570834776585,0.0,0.0,0,153,213,0.02929445743364049
M-2022-5,68,8946,0.7430350035717931,0.8138832997987927,0.7768471592424646,0.049889351236009016,0.007190075764806125,0,153,241,0.026939414263357924
M-2022-6,68,4534,0.6378029079159936,0.870754300838112,0.7362924281984334,0.10676035227532832,-0.03336465527922505,0,156,80,0.0176444640494045
M-2022-7,68,3493,0.5613063407181055,0.8413970798740338,0.6733875587123381,0.0774031313112501,-0.09626952476532036,0,156,64,0.018322359003721728
M-2022-8,68,3673,0.5240045879075864,0.8706779199564388,0.6542553191489362,0.10668397139365515,-0.11540176432872229,0,156,76,0.020691532806969778
M-2022-9,68,4418,0.375406443984629,0.8623811679492983,0.5231001578911237,0.09838721938651462,-0.24655692558653475,0,156,100,0.022634676324128564
M-2022-10,68,3689,0.37958204864679684,0.9010571970723773,0.5341475172746264,0.13706324850959362,-0.2355095662030321,0,46,45,0.012198427758200054
M-2022-11,68,3760,0.42667844522968196,0.8992021276595744,0.5787401574803149,0.13520817909679073,-0.19091692599734356,0,46,35,0.009308510638297872
M-2022-12,68,2499,0.6367299942429476,0.8851540616246498,0.7406663318265528,0.12116011306186614,-0.02899075165110565,0,117,26,0.010404161664665866
M-2022-4,69,879,0.8545454545454545,0.8020477815699659,0.8274647887323944,0.0,0.0,0,104,28,0.03185437997724687
M-2022-5,69,857,0.8475222363405337,0.7782963827304551,0.8114355231143552,-0.02375139883951083,-0.01602926561803919,0,104,34,0.039673278879813305
M-2022-6,69,821,0.727015558698727,0.6260657734470159,0.6727748691099477,-0.17598200812295006,-0.15468991962244671,0,110,240,0.292326431181486
M-2022-7,69,605,0.7142857142857143,0.9338842975206612,0.8094555873925502,0.13183651595069523,-0.018009201339844183,0,104,10,0.01652892561983471
M-2022-8,69,517,0.6378162450066578,0.9264990328820116,0.7555205047318612,0.12445125131204571,-0.07194428400053321,0,110,10,0.019342359767891684
M-2022-9,69,323,0.046875,0.04643962848297214,0.04665629860031104,-0.7556081530869938,-0.7808084901320833,1,125,105,0.32507739938080493
M-2022-10,69,1232,0.04983388704318937,0.012175324675324676,0.019569471624266144,-0.7898724568946413,-0.8078953171081282,1,105,637,0.5170454545454546
M-2022-11,69,2284,0.02977667493796526,0.005253940455341506,0.00893189430591738,-0.7967938411146244,-0.818532894426477,1,105,998,0.43695271453590195
M-2022-12,69,1866,0.03345724907063197,0.00482315112540193,0.008430913348946136,-0.797224630444564,-0.8190338753834482,1,105,703,0.3767416934619507
M-2022-4,70,2642,0.845489443378119,0.6669190007570023,0.7456622936944562,0.0,0.0,0,82,290,0.10976532929598788
M-2022-5,70,2822,0.7900340715502555,0.6573352232459249,0.7176015473887815,-0.009583777511077418,-0.02806074630567479,0,82,297,0.10524450744153083
M-2022-6,70,2230,0.7547872340425532,0.636322869955157,0.6905109489051094,-0.03059613080184531,-0.0551513447893468,0,82,310,0.13901345291479822
M-2022-7,70,1078,0.7446808510638298,0.5844155844155844,0.6548856548856549,-0.08250341634141789,-0.09077663880880138,0,82,140,0.12987012987012986
M-2022-8,70,1217,0.7159235668789808,0.4617912900575185,0.5614385614385614,-0.20512771069948377,-0.18422373225589483,0,82,221,0.18159408381265407
M-2022-9,70,1678,0.7517564402810304,0.38259833134684146,0.5071090047393365,-0.2843206694101608,-0.23855328895511974,0,82,313,0.1865315852205006
M-2022-10,70,1735,0.7647058823529411,0.4046109510086455,0.5292122125895213,-0.26230804974835675,-0.2164500811049349,0,75,340,0.19596541786743515
M-2022-11,70,1791,0.604679802955665,0.2741485203796762,0.37725701114099114,-0.3927704803773261,-0.3684052825534651,0,75,337,0.18816303740926857
M-2022-12,70,908,0.6404494382022472,0.2511013215859031,0.36075949367088606,-0.4158176791710992,-0.3849028000235702,0,71,216,0.23788546255506607
M-2022-4,71,149408,0.898879971897968,0.8906015742128935,0.8947216245293168,0.0,0.0,0,82,3596,0.02406832298136646
M-2022-5,71,168702,0.894612911322807,0.8873160958376308,0.8909495637268323,-0.003285478375262718,-0.0037720608024844893,0,82,3959,0.023467415916823747
M-2022-6,71,139240,0.8982168900745344,0.8801996552714737,0.8891170058798565,-0.010401918941419841,-0.005604618649460269,0,175,3555,0.025531456478023556
M-2022-7,71,78156,0.867349426969032,0.8647192793899381,0.8660323562389877,-0.025882294822955454,-0.02868926829032914,0,175,2352,0.030093658836173806
M-2022-8,71,73697,0.8157755712989176,0.8171703054398415,0.8164723427331887,-0.07343126877305206,-0.07824928179612811,0,82,3231,0.04384167605194241
M-2022-9,71,75189,0.7428303452256412,0.8216095439492479,0.7802364352834192,-0.06899203026364564,-0.11448518924589757,0,175,4322,0.05748181249916876
M-2022-10,71,63797,0.6857286665634196,0.8328448046146371,0.7521605877648091,-0.057756769598256485,-0.1425610367645077,0,175,3999,0.0626831982695111
M-2022-11,71,64126,0.6245516095918061,0.8444000873280728,0.718024200232057,-0.04620148688482073,-0.17669742429725976,0,175,3880,0.06050587905061909
M-2022-12,71,39434,0.5971763613971836,0.8484556474108638,0.7009773624831083,-0.042145926802029776,-0.19374426204620854,0,175,2406,0.061013338743216516
M-2022-4,72,17880,0.8352322017234399,0.8077181208053691,0.8212447755252907,0.0,0.0,0,71,977,0.054642058165548096
M-2022-5,72,19739,0.8476326660311407,0.8108313491058311,0.8288236969524352,0.003113228300462012,0.007578921427144447,0,71,981,0.049698566290085615
M-2022-6,72,16647,0.8455718184073431,0.8190064275845498,0.8320771413749962,0.01128830677918069,0.010832365849705483,0,71,787,0.04727578542680363
M-2022-7,72,7931,0.7596946940785424,0.7780859916782247,0.7687803662638595,-0.029632129127144413,-0.052464409261431255,0,71,602,0.07590467784642542
M-2022-8,72,8133,0.646435331230284,0.6299028648715111,0.6380620251587994,-0.17781525593385794,-0.18318275036649134,0,71,1540,0.18935202262387804
M-2022-9,72,10841,0.4943034493596291,0.5802970205700582,0.5338594704684317,-0.22742110023531092,-0.287385305056859,0,71,2487,0.2294068812840144
M-2022-10,72,10327,0.4473103013093548,0.5491430231432168,0.4930232558139535,-0.25857509766215225,-0.32822151971133723,0,71,2603,0.2520577127917111
M-2022-11,72,9807,0.42562962962962964,0.5859080248801877,0.49307075127644057,-0.22181009592518142,-0.32817402424885017,0,71,2131,0.21729376975629652
M-2022-12,72,5765,0.4215230166503428,0.5972246313963573,0.49422234981698127,-0.2104934894090118,-0.32702242570830947,0,71,1190,0.20641803989592367
M-2022-4,73,29211,0.9772696384887197,0.9846633117661155,0.9809525433555583,0.0,0.0,0,82,220,0.007531409400568279
M-2022-5,73,31508,0.9751382951973849,0.9846705598578139,0.9798812456572548,7.248091698386361e-06,-0.0010712976983034972,0,82,206,0.006538022089628031
M-2022-6,73,26806,0.9776273944234893,0.9862344251287025,0.9819120487297578,0.0015711133625869733,0.0009595053741995319,0,82,159,0.005931507871372081
M-2022-7,73,15014,0.9741787122207621,0.9875449580391634,0.9808162995303301,0.0028816462730478776,-0.00013624382522814393,0,82,82,0.00546156920207806
M-2022-8,73,12129,0.9613565954671449,0.9722153516365735,0.9667554826808772,-0.01244796012954208,-0.014197060674681072,0,82,219,0.01805589908483799
M-2022-9,73,15275,0.9128554163221169,0.9395090016366612,0.9259904503806943,-0.04515431012945437,-0.054962092974863985,0,82,770,0.050409165302782326
M-2022-10,73,13787,0.8624923682246795,0.922173061579749,0.8913348289399888,-0.06249025018636656,-0.08961771441556943,0,82,974,0.07064626097047944
M-2022-11,73,14224,0.8415465774575399,0.9196428571428571,0.8788632088148347,-0.06502045462325845,-0.10208933454072355,0,82,998,0.07016310461192352
M-2022-12,73,8821,0.8420943494038362,0.9207572837546764,0.8796707462363262,-0.06390602801143919,-0.10128179711923202,0,82,563,0.06382496315610475
M-2022-4,74,9210,0.8396893634724726,0.6574375678610206,0.7374703124048475,0.0,0.0,0,77,906,0.098371335504886
M-2022-5,74,10715,0.8306523681858803,0.6939804013065796,0.7561905730411349,0.036542833445558975,0.0187202606362874,0,175,974,0.09090060662622491
M-2022-6,74,5766,0.7533546325878594,0.613423517169615,0.6762259822196731,-0.044014050691405626,-0.06124433018517439,0,175,599,0.1038848421782865
M-2022-7,74,3474,0.7082613204286208,0.5898100172711571,0.643631223496152,-0.06762755058986347,-0.09383908890869552,0,175,381,0.10967184801381692
M-2022-8,74,3591,0.7167487684729064,0.5672514619883041,0.6332970620239391,-0.09018610587271647,-0.10417325038090841,0,175,445,0.1239209133945976
M-2022-9,74,3563,0.656396255850234,0.47235475722705583,0.5493716337522442,-0.18508281063396476,-0.18809867865260332,0,175,706,0.19814762840303116
M-2022-10,74,3353,0.5762902019446522,0.4595884282731882,0.5113655218184835,-0.1978491395878324,-0.226104790586364,0,175,871,0.2597673725022368
M-2022-11,74,3465,0.5416073968705548,0.43953823953823956,0.48526366098454676,-0.21789932832278103,-0.25220665142030074,0,175,922,0.2660894660894661
M-2022-12,74,2294,0.5941489361702128,0.486922406277245,0.5352180162913273,-0.1705151615837756,-0.20225229611352025,0,175,515,0.2244986922406277
M-2022-4,75,28060,0.7365331195051404,0.9165716322166786,0.8167484399561759,0.0,0.0,0,71,1190,0.04240912330719886
M-2022-5,75,30933,0.6902857142857143,0.9177254065237772,0.7879208415443115,0.0011537743070986206,-0.02882759841186433,0,71,1293,0.04180001939676074
M-2022-6,75,25572,0.6589613148479427,0.9219067730330048,0.768566212427463,0.005335140816326245,-0.04818222752871282,0,71,1037,0.04055216643203504
M-2022-7,75,16084,0.6813482925873303,0.864648097488187,0.7621317988765585,-0.05192353472849154,-0.05461664107961739,0,71,903,0.0561427505595623
M-2022-8,75,16576,0.6400642445724413,0.6972128378378378,0.6674174174174174,-0.21935879437884076,-0.1493310225387584,0,71,1832,0.11052123552123552
M-2022-9,75,14009,0.5059907834101383,0.4310800199871511,0.46554116558741904,-0.48549161222952747,-0.3512072743687568,0,82,2425,0.17310300521093583
M-2022-10,75,11581,0.46754044644685644,0.39426647094378725,0.42778844802548366,-0.5223051612728913,-0.3889599919306922,0,82,2232,0.19272947068474225
M-2022-11,75,11835,0.45721623009758605,0.37608787494719054,0.4127028280018544,-0.540483757269488,-0.4040456119543214,0,71,4262,0.3601182931981411
M-2022-12,75,6807,0.4407491685629267,0.36991332451887765,0.4022364217252396,-0.5466583076978009,-0.41451201823093625,0,71,3176,0.46657852210959305
M-2022-4,76,10523,0.9372085794218216,0.8595457569134277,0.8966987211262021,0.0,0.0,0,175,313,0.029744369476385063
M-2022-5,76,12560,0.9237029501525941,0.867515923566879,0.8947281983905403,0.007970166653451294,-0.001970522735661784,0,175,397,0.03160828025477707
M-2022-6,76,9751,0.9263058601580002,0.8056609578504769,0.8617814831066257,-0.05388479906295085,-0.03491723801957636,0,82,680,0.06973643728848324
M-2022-7,76,5019,0.8991617983235967,0.7053197848176928,0.7905314872711031,-0.15422597209573496,-0.10616723385509896,0,82,689,0.1372783422992628
M-2022-8,76,3558,0.884276371907876,0.8740865654862282,0.8791519434628975,0.01454080857280049,-0.01754677766330459,0,175,114,0.03204047217537943
M-2022-9,76,4617,0.8982602950891874,0.883474117392246,0.8908058528062895,0.0239283604788183,-0.0058928683199125365,0,175,208,0.04505089885206844
M-2022-10,76,4405,0.8892725598526704,0.8769580022701475,0.8830723511258429,0.017412245356719813,-0.013626370000359156,0,175,165,0.03745743473325766
M-2022-11,76,4370,0.8859200743494424,0.8725400457665904,0.8791791560986857,0.012994288853162672,-0.017519565027516393,0,175,165,0.03775743707093822
M-2022-12,76,2683,0.8761518614080354,0.8859485650391353,0.8810229799851742,0.02640280812570761,-0.015675741141027877,0,175,97,0.03615355944837868
M-2022-4,77,81932,0.8928487107797453,0.8769711468046673,0.8848387076911709,0.0,0.0,0,175,2245,0.027400771371381145
M-2022-5,77,80105,0.8581719165789963,0.8655639473191437,0.8618520820385333,-0.0114071994855236,-0.02298662565263765,0,175,2436,0.030410086761126023
M-2022-6,77,70171,0.8709490740740741,0.8579042624445996,0.8643774543940383,-0.01906688436006765,-0.020461253297132553,0,75,2226,0.03172250644853287
M-2022-7,77,35082,0.8542527926818542,0.8305113733538567,0.8422148029311017,-0.04645977345081054,-0.042623904760069165,0,175,1487,0.0423864089846645
M-2022-8,77,38646,0.8801613732975929,0.8411478548879574,0.8602124928882362,-0.035823291916709854,-0.0246262148029347,0,71,1369,0.03542410598768307
M-2022-9,77,36366,0.8835180691283531,0.7408568443051202,0.8059228238109483,-0.13611430249954704,-0.07891588388022264,0,71,2126,0.05846120002199857
M-2022-10,77,27623,0.8062347739781648,0.6469608659450458,0.7178694089055816,-0.2300102808596215,-0.1669692987855893,0,72,2417,0.08749954747855049
M-2022-11,77,29408,0.7926453523268376,0.673592219804135,0.7282854464236475,-0.20337892700053228,-0.15655326126752345,0,71,2509,0.08531692056583243
M-2022-12,77,17960,0.8060207206620187,0.6887527839643652,0.7427868015732428,-0.18821836284030202,-0.14205190611792806,0,71,1580,0.08797327394209355
M-2022-4,78,48009,0.9615252342876794,0.9317836239038514,0.9464208265896565,0.0,0.0,0,71,944,0.019662979857943304
M-2022-5,78,54812,0.9589835709741402,0.9350142304604832,0.946847229663569,0.0032306065566317654,0.00042640307391250687,0,175,985,0.01797051740494782
M-2022-6,78,48968,0.9648465456994906,0.9360398627675216,0.950224931069511,0.004256238863670214,0.0038041044798544643,0,175,876,0.017889233785329195
M-2022-7,78,31608,0.965984414912536,0.9451721083270058,0.9554649396338051,0.013388484423154434,0.009044113044148538,0,71,524,0.01657808149835485
M-2022-8,78,29549,0.9559860408802792,0.9085248231750651,0.9316513681872604,-0.023258800728786277,-0.014769458402396185,0,71,1052,0.035601881620359405
M-2022-9,78,25845,0.9076234684063061,0.8397755852195783,0.8723823304795209,-0.0920080386842731,-0.07403849611013569,0,71,1745,0.06751789514412845
M-2022-10,78,16173,0.8024810386939195,0.7719656217152043,0.7869276102234408,-0.15981800218864706,-0.15949321636621572,0,71,1972,0.12193161441909355
M-2022-11,78,16972,0.7709591688813723,0.7520622201272684,0.7613934621808638,-0.17972140377658297,-0.18502736440879275,0,71,2858,0.1683950035352345
M-2022-12,78,10246,0.7434216867469879,0.7527815732968963,0.748072353426119,-0.17900205060695507,-0.19834847316353754,0,71,1859,0.1814366582080812
M-2022-4,79,25102,0.8361911245372932,0.7829256632937615,0.8086822343380311,0.0,0.0,0,77,1749,0.06967572304995617
M-2022-5,79,28257,0.7911452979334302,0.7898573804720954,0.7905008146206701,0.006931717178333963,-0.01818141971736098,0,77,1993,0.07053119580988781
M-2022-6,79,21424,0.7930937675463223,0.791168782673637,0.7921301056173474,0.008243119379875541,-0.01655212872068368,0,77,1569,0.07323562359970127
M-2022-7,79,10765,0.7853631388553938,0.7865304226660473,0.7859463473498561,0.0036047593722858817,-0.02273588698817497,0,77,700,0.06502554575011611
M-2022-8,79,9419,0.786468869408856,0.7429663446225714,0.7640989244963695,-0.03995931867119007,-0.04458330984166159,0,175,998,0.10595604628941502
M-2022-9,79,11394,0.8459747172322023,0.6695629278567667,0.7475014697236919,-0.11336273543699471,-0.06118076461433919,0,175,2289,0.20089520800421273
M-2022-10,79,12335,0.8643737166324436,0.6825293879205513,0.7627633069082673,-0.10039627537321016,-0.04591892742976378,0,175,2587,0.20972841507904338
M-2022-11,79,12791,0.7856744704570792,0.6611680087561567,0.718064105285502,-0.12175765453760479,-0.09061812905252908,0,175,2594,0.20279884293643968
M-2022-12,79,7528,0.7921817574340126,0.6299149840595112,0.7017907355335208,-0.15301067923425027,-0.10689149880451032,0,175,1670,0.2218384697130712
M-2022-4,80,6096,0.8715596330275229,0.7791994750656168,0.822795773428027,0.0,0.0,0,175,469,0.07693569553805775
M-2022-5,80,4284,0.67664851784634,0.5221755368814193,0.5894598155467721,-0.25702393818419755,-0.23333595788125494,0,175,683,0.15943043884220354
M-2022-6,80,3042,0.6512968299711815,0.4457593688362919,0.5292740046838408,-0.3334401062293249,-0.29352176874418623,0,175,540,0.17751479289940827
M-2022-7,80,2151,0.6070234113712375,0.33751743375174337,0.43382133253659994,-0.44168204131387345,-0.3889744408914271,0,175,404,0.18781961878196188
M-2022-8,80,1839,0.48984995586937335,0.30179445350734097,0.373485868102288,-0.47740502155827585,-0.449309905325739,0,175,436,0.23708537248504621
M-2022-9,80,1593,0.5348837209302325,0.27432517263025735,0.362655601659751,-0.5048743024353595,-0.460140171768276,0,175,557,0.34965473948524795
M-2022-10,80,1260,0.5414634146341464,0.2642857142857143,0.3552,-0.5149137607799026,-0.467595773428027,0,175,547,0.43412698412698414
M-2022-11,80,1702,0.5476550680786687,0.21269095182138661,0.3063901819720694,-0.5665085232442302,-0.5164055914559575,0,175,774,0.45475910693301996
M-2022-12,80,1055,0.5365296803652968,0.22274881516587677,0.31480241125251174,-0.5564506598997401,-0.5079933621755153,0,175,463,0.43886255924170614
M-2022-4,81,7217,0.9657291097760786,0.9800471109879452,0.972835430850698,0.0,0.0,0,71,41,0.005681030899265623
M-2022-5,81,8178,0.966003616636528,0.9798239178283199,0.972864687670734,-0.00022319315962526787,2.9256820035961084e-05,0,71,50,0.006113964294448521
M-2022-6,81,6838,0.9600629831090753,0.980842351564785,0.9703414351851852,0.000795240576839884,-0.0024939956655127826,0,71,46,0.006727113190991518
M-2022-7,81,3251,0.9623100303951367,0.9738541987080899,0.9680476991285736,-0.0061929122798553005,-0.004787731722124433,0,71,32,0.00984312519224854
M-2022-8,81,2870,0.9548548907201719,0.9285714285714286,0.9415297650591768,-0.051475682416516566,-0.031305665791521164,0,71,112,0.03902439024390244
